shot_id,phase,n_slices,n_ood_slices,r_OOD,train_fraction_membership
21907,train,35,0,0,100
21908,train,24,0,0,100
21909,train,18,0,0,"50,100"
21910,train,23,0,0,"25,50,100"
21911,train,22,0,0,100
21912,train,3,0,0,"50,100"
21913,train,13,0,0,"50,100"
21916,train,46,0,0,"50,100"
21917,train,39,0,0,"50,100"
21918,train,41,0,0,100
21919,train,26,0,0,"50,100"
21920,train,15,0,0,"25,100"
21921,train,22,0,0,100
21922,train,39,0,0,"25,100"
21923,train,31,0,0,"5,25,50,100"
21934,train,27,0,0,"5,25,50,100"
21935,train,47,0,0,"50,100"
21937,train,36,0,0,"50,100"
21938,train,50,0,0,"25,50,100"
21939,train,36,0,0,"25,50,100"
21940,train,56,0,0,"5,50,100"
21941,train,57,0,0,"50,100"
21943,train,32,0,0,100
21944,train,36,0,0,"50,100"
21945,train,45,0,0,100
21946,train,12,0,0,"50,100"
21947,train,13,0,0,"25,50,100"
21951,train,41,0,0,100
21952,train,43,0,0,"25,50,100"
21953,train,8,0,0,100
21954,train,44,0,0,100
21958,train,45,0,0,"50,100"
21959,train,42,0,0,"50,100"
21962,train,62,0,0,100
21963,train,63,0,0,100
21964,train,64,0,0,"25,100"
21965,train,56,0,0,100
21966,train,53,0,0,"50,100"
21967,train,4,0,0,"25,100"
21968,train,16,0,0,100
21969,train,21,0,0,100
21970,train,42,0,0,100
21971,train,28,0,0,100
21972,train,39,0,0,"50,100"
21973,train,59,0,0,"50,100"
21974,train,64,0,0,100
21975,train,25,0,0,100
21976,train,25,0,0,100
21977,train,33,0,0,"50,100"
21978,train,35,0,0,"50,100"
21979,train,33,0,0,"50,100"
21980,train,19,0,0,"25,100"
21981,train,43,0,0,"25,50,100"
21982,train,22,0,0,100
21983,train,31,0,0,100
21984,train,35,0,0,100
21985,train,28,0,0,100
21986,train,26,0,0,100
21987,train,25,0,0,"1,5,100"
21988,train,35,0,0,"25,50,100"
21989,train,39,0,0,100
21990,train,22,0,0,100
21994,train,43,0,0,100
21996,train,21,0,0,"50,100"
21998,train,11,0,0,100
22008,train,26,1,0.0384615385,100
22022,train,45,0,0,100
22031,train,1,0,0,"25,50,100"
22039,train,4,0,0,"50,100"
22042,train,4,0,0,100
22043,train,8,0,0,100
22051,train,41,0,0,"25,100"
22052,train,40,0,0,"25,100"
22053,train,45,0,0,"50,100"
22054,train,37,0,0,100
22055,train,26,0,0,"25,100"
22056,train,32,0,0,"25,100"
22057,train,21,0,0,"50,100"
22058,train,20,0,0,100
22059,train,28,0,0,100
22060,train,31,0,0,100
22061,train,29,0,0,"25,50,100"
22062,train,25,0,0,"5,25,50,100"
22063,train,23,0,0,100
22064,train,19,0,0,100
22065,train,13,0,0,100
22066,train,21,0,0,100
22070,train,8,0,0,100
22071,train,34,0,0,"50,100"
22072,train,4,0,0,"50,100"
22073,train,34,0,0,"50,100"
22075,train,4,0,0,"25,50,100"
22077,train,28,0,0,"50,100"
22078,train,22,0,0,100
22080,train,16,0,0,100
22081,train,8,0,0,"25,100"
22082,train,21,0,0,"50,100"
22083,train,13,0,0,"50,100"
22084,train,17,0,0,100
22085,train,22,0,0,100
22086,train,23,0,0,"25,100"
22088,train,35,0,0,"50,100"
22089,train,22,0,0,"25,100"
22091,train,33,0,0,"25,50,100"
22092,train,44,0,0,"25,100"
22093,train,32,0,0,"25,50,100"
22094,train,54,0,0,"50,100"
22095,train,55,0,0,"50,100"
22098,train,43,0,0,100
22099,train,39,0,0,100
22100,train,27,0,0,"25,50,100"
22101,train,36,0,0,"50,100"
22102,train,45,0,0,"1,50,100"
22105,train,35,0,0,"50,100"
22110,train,45,0,0,100
22112,train,49,0,0,100
22113,train,49,0,0,100
22114,train,17,0,0,100
22115,train,36,0,0,"5,50,100"
22116,train,41,0,0,100
22117,train,37,0,0,100
22118,train,35,0,0,"50,100"
22119,train,35,0,0,100
22121,train,23,0,0,100
22122,train,43,0,0,"50,100"
22123,train,42,0,0,100
22124,train,36,0,0,100
22125,train,48,0,0,"25,100"
22126,train,51,0,0,100
22127,train,20,0,0,"50,100"
22129,train,15,0,0,100
22131,train,52,0,0,"25,50,100"
22132,train,38,0,0,100
22133,train,6,0,0,100
22134,train,37,0,0,"50,100"
22135,train,32,0,0,"5,25,50,100"
22136,train,27,0,0,100
22137,train,31,0,0,100
22138,train,30,0,0,"50,100"
22139,train,1,0,0,"50,100"
22140,train,15,0,0,100
22141,train,2,0,0,100
22144,train,31,0,0,"25,100"
22145,train,36,0,0,100
22146,train,37,0,0,100
22153,train,1,0,0,"50,100"
22167,train,41,0,0,100
22168,train,94,0,0,100
22169,train,88,0,0,100
22170,train,84,0,0,"25,50,100"
22171,train,85,0,0,"50,100"
22172,train,90,0,0,"25,100"
22173,train,87,0,0,"50,100"
22174,train,94,0,0,"5,100"
22175,train,82,0,0,100
22176,train,84,0,0,"50,100"
22177,train,51,0,0,100
22178,train,71,0,0,"25,50,100"
22179,train,86,0,0,"50,100"
22180,train,68,0,0,"25,100"
22181,train,78,0,0,100
22182,train,78,0,0,100
22183,train,84,0,0,100
22184,train,17,0,0,"50,100"
22191,train,2,0,0,"50,100"
22192,train,19,0,0,100
22195,train,37,0,0,100
22196,train,89,0,0,100
22197,train,88,0,0,"5,100"
22199,train,65,0,0,100
22200,train,81,0,0,"50,100"
22206,train,82,0,0,100
22209,train,44,0,0,"50,100"
22210,train,72,0,0,"50,100"
22211,train,80,0,0,"50,100"
22212,train,24,0,0,"50,100"
22213,train,21,0,0,"25,50,100"
22214,train,22,0,0,"50,100"
22215,train,20,0,0,"50,100"
22217,train,26,0,0,100
22219,train,41,0,0,"25,50,100"
22220,train,40,0,0,100
22221,train,40,0,0,"50,100"
22222,train,40,0,0,"25,100"
22223,train,34,0,0,100
22224,train,40,0,0,"25,50,100"
22225,train,32,0,0,100
22226,train,31,0,0,100
22227,train,26,0,0,100
22228,train,37,0,0,"25,50,100"
22229,train,26,0,0,"25,50,100"
22230,train,33,0,0,100
22231,train,46,0,0,100
22232,train,32,0,0,"50,100"
22233,train,30,0,0,100
22234,train,47,0,0,"50,100"
22235,train,53,0,0,"25,50,100"
22236,train,52,0,0,"25,50,100"
22237,train,30,0,0,100
22238,train,35,0,0,"25,50,100"
22241,train,43,0,0,"25,50,100"
22242,train,35,0,0,100
22243,train,42,0,0,100
22245,train,37,0,0,"25,50,100"
22246,train,29,0,0,"50,100"
22247,train,44,0,0,"50,100"
22248,train,43,0,0,100
22249,train,41,0,0,"50,100"
22251,train,1,0,0,"50,100"
22253,train,8,0,0,100
22254,train,26,0,0,"5,50,100"
22255,train,20,0,0,"50,100"
22258,train,43,0,0,"25,50,100"
22259,train,13,0,0,"50,100"
22260,train,25,0,0,100
22261,train,11,0,0,"25,50,100"
22263,train,15,0,0,100
22264,train,14,0,0,100
22265,train,1,0,0,100
22266,train,18,0,0,100
22267,train,23,0,0,100
22268,train,1,0,0,"50,100"
22270,train,22,0,0,"50,100"
22271,train,24,0,0,"5,50,100"
22276,train,19,0,0,"50,100"
22277,train,13,0,0,"5,50,100"
22278,train,24,0,0,"50,100"
22279,train,17,0,0,"50,100"
22287,train,31,0,0,"50,100"
22288,train,44,0,0,"25,50,100"
22290,train,2,0,0,100
22292,train,19,0,0,"50,100"
22294,train,2,0,0,"50,100"
22296,train,25,0,0,"25,50,100"
22297,train,31,0,0,"50,100"
22298,train,16,0,0,"50,100"
22300,train,16,0,0,100
22301,train,16,0,0,"50,100"
22302,train,25,0,0,"25,100"
22303,train,32,0,0,"50,100"
22304,train,32,0,0,"50,100"
22305,train,30,0,0,"50,100"
22306,train,30,0,0,"25,50,100"
22308,train,30,0,0,100
22309,train,29,0,0,"25,50,100"
22312,train,28,0,0,"5,50,100"
22313,train,24,0,0,"50,100"
22315,train,29,0,0,"5,100"
22316,train,18,0,0,"25,50,100"
22317,train,27,0,0,100
22321,train,41,0,0,100
22322,train,33,0,0,"5,100"
22323,train,38,0,0,"25,100"
22324,train,15,0,0,"50,100"
22325,train,14,0,0,100
22326,train,34,0,0,100
22327,train,41,0,0,"25,50,100"
22328,train,15,0,0,"5,100"
22329,train,21,0,0,"5,50,100"
22331,train,13,0,0,100
22332,train,23,0,0,"50,100"
22339,train,28,0,0,"50,100"
22340,train,23,0,0,100
22341,train,28,0,0,100
22343,train,25,0,0,"50,100"
22344,train,24,0,0,"5,25,100"
22346,train,10,0,0,"50,100"
22348,train,22,0,0,"50,100"
22351,train,30,0,0,100
22629,train,40,0,0,100
22630,train,29,0,0,100
22631,train,3,0,0,"50,100"
22632,train,6,0,0,"50,100"
22633,train,1,0,0,"50,100"
22634,train,10,0,0,"50,100"
22635,train,4,0,0,"50,100"
22636,train,5,0,0,100
22637,train,7,0,0,"50,100"
22638,train,18,0,0,"25,100"
22639,train,3,0,0,"50,100"
22640,train,1,0,0,"50,100"
22641,train,1,0,0,"50,100"
22642,train,3,0,0,"50,100"
22646,train,45,0,0,"25,50,100"
22647,train,42,0,0,"25,100"
22649,train,56,0,0,"25,100"
22650,train,36,0,0,100
22651,train,36,0,0,"50,100"
22652,train,25,0,0,100
22653,train,32,0,0,100
22654,train,29,0,0,100
22655,train,26,0,0,100
22656,train,28,0,0,"50,100"
22657,train,35,0,0,"50,100"
22658,train,53,0,0,"50,100"
22659,train,23,0,0,"50,100"
22660,train,30,0,0,"1,50,100"
22662,train,33,0,0,"50,100"
22664,train,34,0,0,"25,50,100"
22665,train,7,0,0,"50,100"
22666,train,17,0,0,"1,50,100"
22667,train,1,0,0,"25,100"
22671,train,41,0,0,"25,100"
22672,train,2,0,0,"25,100"
22674,train,14,0,0,"25,50,100"
22675,train,4,0,0,"50,100"
22677,train,9,0,0,100
22678,train,12,0,0,"50,100"
22679,train,8,0,0,"25,100"
22686,train,23,0,0,100
22687,train,15,0,0,"50,100"
22688,train,16,0,0,"5,50,100"
22689,train,6,0,0,100
22690,train,49,0,0,100
22691,train,52,0,0,100
22692,train,37,0,0,"25,50,100"
22693,train,22,0,0,100
22694,train,36,0,0,100
22695,train,6,0,0,"50,100"
22696,train,1,0,0,"50,100"
22697,train,10,0,0,100
22698,train,8,0,0,100
22699,train,1,0,0,"50,100"
22702,train,45,0,0,"50,100"
22713,train,43,0,0,"50,100"
22714,train,73,0,0,"25,50,100"
22715,train,74,0,0,"50,100"
22716,train,43,0,0,100
22717,train,21,0,0,100
22718,train,42,0,0,"50,100"
22721,train,36,0,0,100
22722,train,42,0,0,100
22723,train,42,0,0,"1,100"
22725,train,19,0,0,"25,50,100"
22726,train,21,0,0,"25,50,100"
22729,train,1,0,0,"50,100"
22730,train,24,0,0,100
22731,train,21,0,0,"25,50,100"
22732,train,61,0,0,"50,100"
22733,train,67,0,0,100
22734,train,53,0,0,100
22735,train,56,0,0,"25,50,100"
22736,train,27,0,0,100
22737,train,26,0,0,100
22738,train,31,0,0,"50,100"
22743,train,1,0,0,"25,100"
22744,train,15,1,0.0666666667,"50,100"
22749,train,10,0,0,"50,100"
22754,train,40,0,0,"5,50,100"
22755,train,18,0,0,100
22756,train,20,0,0,"50,100"
22758,train,25,0,0,100
22759,train,35,0,0,100
22761,train,6,0,0,"50,100"
22762,train,5,0,0,"25,100"
22765,train,1,0,0,"50,100"
22767,train,3,0,0,"25,50,100"
22768,train,11,0,0,"25,100"
22769,train,10,0,0,"25,50,100"
22772,train,40,0,0,"25,100"
22773,train,8,0,0,"50,100"
22774,train,30,0,0,"25,100"
22775,train,48,0,0,"50,100"
22776,train,45,0,0,"50,100"
22777,train,27,0,0,"25,100"
22778,train,22,0,0,"25,50,100"
22779,train,26,0,0,"25,50,100"
22780,train,23,0,0,"50,100"
22781,train,24,0,0,"50,100"
22782,train,32,0,0,"50,100"
22783,train,14,0,0,"50,100"
22784,train,2,0,0,100
22786,train,19,0,0,"25,50,100"
22787,train,8,0,0,"25,100"
22788,train,20,0,0,100
22790,train,14,0,0,100
22791,train,19,0,0,"25,50,100"
22792,train,24,0,0,100
22793,train,10,0,0,"25,50,100"
22794,train,14,0,0,"50,100"
22795,train,20,0,0,100
22796,train,19,0,0,"25,100"
22797,train,16,0,0,"25,100"
22798,train,4,0,0,"50,100"
22799,train,1,0,0,"50,100"
22801,train,10,0,0,100
22802,train,17,0,0,100
22803,train,12,0,0,"50,100"
22804,train,10,0,0,100
22805,train,1,0,0,100
22806,train,4,0,0,"25,50,100"
22807,train,37,0,0,"50,100"
22810,train,42,0,0,100
22811,train,17,0,0,"50,100"
22812,train,18,0,0,"50,100"
22813,train,18,0,0,100
22814,train,19,0,0,100
22816,train,21,0,0,"50,100"
22817,train,26,0,0,"25,100"
22820,train,8,0,0,"50,100"
22821,train,5,0,0,100
22822,train,1,0,0,"50,100"
22824,train,4,0,0,"25,50,100"
22825,train,6,0,0,"25,50,100"
22922,train,19,0,0,"25,100"
22923,train,25,0,0,"25,50,100"
22924,train,18,0,0,"50,100"
22925,train,24,0,0,"50,100"
22926,train,18,0,0,"50,100"
22927,train,20,0,0,"25,100"
22928,train,28,0,0,100
22929,train,20,0,0,100
22930,train,33,0,0,"25,100"
22933,train,25,0,0,"25,50,100"
22935,train,20,0,0,"50,100"
22937,train,39,0,0,100
22941,train,33,0,0,"50,100"
22942,train,36,0,0,"25,100"
22943,train,40,0,0,"50,100"
22944,train,72,0,0,"5,100"
22946,train,70,0,0,100
22947,train,72,0,0,"25,100"
22948,train,32,0,0,"50,100"
22949,train,35,0,0,"25,100"
22951,train,35,0,0,"50,100"
22952,train,74,0,0,"25,50,100"
22953,train,69,0,0,100
22954,train,73,0,0,"25,50,100"
22955,train,41,0,0,100
22956,train,40,0,0,100
22957,train,37,0,0,100
22958,train,72,0,0,"50,100"
22959,train,60,0,0,"50,100"
22960,train,65,0,0,100
22965,train,34,0,0,"50,100"
22966,train,39,0,0,"50,100"
22967,train,32,0,0,100
22968,train,36,0,0,"50,100"
22969,train,35,0,0,"50,100"
22970,train,43,0,0,"25,100"
22971,train,45,0,0,"5,50,100"
22975,train,38,0,0,"50,100"
22976,train,40,0,0,"50,100"
22977,train,41,0,0,"25,50,100"
22978,train,34,0,0,"50,100"
22979,train,47,0,0,"25,100"
22980,train,37,0,0,"50,100"
22981,train,42,0,0,"50,100"
22982,train,41,0,0,"5,100"
22983,train,48,0,0,"25,50,100"
22984,train,36,0,0,"25,50,100"
22985,train,46,0,0,100
22986,train,42,0,0,"50,100"
22987,train,58,0,0,"25,50,100"
22988,train,58,0,0,"50,100"
22989,train,32,0,0,100
22992,train,34,0,0,"25,100"
22993,train,40,0,0,100
22997,train,49,0,0,"50,100"
22998,train,42,0,0,100
23000,train,52,0,0,"50,100"
23001,train,41,0,0,"25,50,100"
23005,train,64,0,0,100
23007,train,67,0,0,"25,50,100"
23009,train,50,0,0,"25,50,100"
23010,train,57,0,0,"25,100"
23014,train,68,0,0,100
23015,train,74,0,0,100
23017,train,56,0,0,"50,100"
23018,train,54,0,0,"25,100"
23129,train,35,0,0,"50,100"
23141,train,31,0,0,"25,50,100"
23142,train,31,0,0,"50,100"
23143,train,28,0,0,"5,50,100"
23144,train,33,0,0,"5,25,50,100"
23156,train,30,0,0,100
23158,train,32,0,0,"5,25,100"
23161,train,35,0,0,"5,100"
23162,train,53,0,0,"5,100"
23163,train,74,0,0,"25,50,100"
23164,train,74,0,0,"5,100"
23165,train,66,0,0,"25,50,100"
23167,train,70,0,0,100
23168,train,47,0,0,"50,100"
23169,train,68,0,0,"25,50,100"
23172,train,45,0,0,"50,100"
23173,train,37,0,0,100
23181,train,38,0,0,"50,100"
23211,train,30,0,0,"25,100"
23273,train,40,0,0,"50,100"
23274,train,11,0,0,"50,100"
23275,train,24,0,0,"25,50,100"
23276,train,19,0,0,"25,50,100"
23279,train,24,0,0,"50,100"
23280,train,24,0,0,100
23281,train,31,0,0,"25,50,100"
23282,train,34,0,0,"50,100"
23284,train,30,0,0,"50,100"
23285,train,31,0,0,100
23286,train,41,0,0,"50,100"
23287,train,17,0,0,"5,100"
23288,train,35,0,0,"25,50,100"
23289,train,40,0,0,"25,50,100"
23290,train,42,0,0,"5,25,50,100"
23292,train,39,0,0,100
23302,train,32,0,0,100
23303,train,1,0,0,100
23304,train,32,0,0,"25,100"
23305,train,9,0,0,"50,100"
23306,train,37,0,0,100
23309,train,38,0,0,100
23311,train,11,0,0,100
23312,train,30,0,0,"50,100"
23315,train,71,0,0,"5,100"
23316,train,68,0,0,"50,100"
23317,train,66,0,0,"50,100"
23318,train,69,0,0,"50,100"
23319,train,15,0,0,"25,50,100"
23320,train,15,0,0,"5,50,100"
23321,train,64,0,0,100
23322,train,50,0,0,100
23323,train,47,0,0,100
23324,train,50,0,0,"25,100"
23325,train,51,0,0,100
23326,train,51,0,0,"25,100"
23327,train,51,0,0,"25,50,100"
23328,train,51,0,0,"5,50,100"
23329,train,50,0,0,"25,50,100"
23330,train,51,0,0,100
23331,train,51,0,0,100
23332,train,23,0,0,100
23333,train,18,0,0,100
23336,train,44,0,0,"5,50,100"
23337,train,55,0,0,100
23338,train,55,0,0,"50,100"
23339,train,57,0,0,"50,100"
23340,train,48,0,0,"50,100"
23341,train,2,0,0,100
23342,train,33,0,0,100
23343,train,13,0,0,100
23344,train,46,0,0,"25,50,100"
23345,train,50,0,0,"25,100"
23346,train,51,0,0,"25,100"
23347,train,47,0,0,100
23348,train,51,0,0,100
23349,train,50,0,0,"50,100"
23350,train,51,0,0,100
23351,train,48,0,0,100
23352,train,51,0,0,100
23353,train,50,0,0,"50,100"
23354,train,52,0,0,"25,100"
23355,train,31,0,0,"25,50,100"
23356,train,46,0,0,"50,100"
23357,train,31,0,0,"50,100"
23358,train,45,0,0,100
23359,train,46,0,0,100
23360,train,45,0,0,"50,100"
23361,train,43,0,0,"50,100"
23362,train,33,0,0,"25,50,100"
23365,train,45,0,0,"25,100"
23367,train,72,0,0,100
23368,train,45,0,0,"50,100"
23369,train,69,0,0,100
23370,train,52,0,0,"25,100"
23371,train,59,0,0,"25,50,100"
23372,train,66,0,0,100
23375,train,44,0,0,"25,50,100"
23376,train,46,0,0,"25,100"
23378,train,41,0,0,100
23379,train,43,0,0,100
23380,train,61,0,0,"50,100"
23383,train,68,0,0,100
23384,train,46,0,0,"5,50,100"
23385,train,59,0,0,100
23386,train,58,0,0,"5,25,100"
23387,train,46,0,0,100
23388,train,45,0,0,"50,100"
23389,train,56,0,0,"50,100"
23390,train,33,0,0,"50,100"
23391,train,37,0,0,"50,100"
23392,train,25,0,0,100
23394,train,38,0,0,100
23395,train,40,0,0,"50,100"
23398,train,40,0,0,"50,100"
23399,train,12,0,0,100
23400,train,62,0,0,"50,100"
23402,train,14,0,0,100
23405,train,41,1,0.0243902439,"5,50,100"
23411,train,43,0,0,100
23412,train,33,0,0,100
23426,train,83,0,0,100
23427,train,32,0,0,100
23428,train,25,0,0,"25,100"
23429,train,23,0,0,"5,25,50,100"
23430,train,26,0,0,"50,100"
23431,train,29,0,0,"25,50,100"
23432,train,17,0,0,100
23433,train,22,0,0,100
23436,train,24,0,0,"25,100"
23439,train,27,0,0,"25,50,100"
23441,train,41,0,0,"50,100"
23442,train,32,0,0,"50,100"
23444,train,33,0,0,"50,100"
23445,train,55,0,0,"1,50,100"
23446,train,33,0,0,"50,100"
23447,train,40,0,0,"5,100"
23448,train,31,0,0,"50,100"
23450,train,54,0,0,100
23451,train,56,0,0,100
23452,train,41,0,0,"50,100"
23453,train,48,0,0,100
23456,train,47,0,0,"50,100"
23457,train,32,0,0,"25,50,100"
23459,train,41,0,0,"50,100"
23460,train,30,0,0,"25,100"
23461,train,25,0,0,"5,100"
23462,train,5,0,0,"25,100"
23463,train,24,0,0,"50,100"
23474,train,37,0,0,"50,100"
23475,train,12,0,0,100
23476,train,37,0,0,"50,100"
23478,train,25,0,0,"5,100"
23479,train,37,0,0,"50,100"
23480,train,12,0,0,"25,100"
23481,train,33,0,0,"25,50,100"
23484,train,48,0,0,"50,100"
23486,train,6,0,0,"50,100"
23487,train,28,0,0,100
23488,train,25,0,0,"50,100"
23489,train,25,0,0,"50,100"
23490,train,75,0,0,"50,100"
23491,train,28,0,0,100
23492,train,79,0,0,100
23493,train,81,0,0,"50,100"
23494,train,81,0,0,100
23495,train,6,0,0,"50,100"
23496,train,16,0,0,"25,50,100"
23497,train,15,0,0,100
23498,train,14,0,0,"50,100"
23515,train,45,0,0,"50,100"
23516,train,47,0,0,100
23519,train,42,0,0,100
23521,train,10,0,0,"50,100"
23522,train,1,0,0,100
23523,train,30,0,0,"50,100"
23524,train,1,0,0,100
23525,train,40,0,0,100
23526,train,29,0,0,100
23527,train,20,0,0,100
23528,train,44,0,0,"50,100"
23529,train,8,0,0,"50,100"
23530,train,68,0,0,100
23531,train,41,0,0,"25,100"
23532,train,43,0,0,100
23533,train,51,0,0,"50,100"
23534,train,73,0,0,"50,100"
23535,train,67,0,0,"25,100"
23536,train,41,0,0,"25,100"
23537,train,45,0,0,100
23583,train,46,0,0,100
23584,train,26,0,0,"25,100"
23585,train,26,0,0,100
23586,train,20,0,0,"25,100"
23589,train,44,0,0,100
23590,train,27,0,0,"25,100"
23591,train,26,0,0,"25,50,100"
23592,train,44,0,0,100
23593,train,24,0,0,"25,100"
23594,train,25,0,0,"50,100"
23595,train,25,0,0,"50,100"
23596,train,25,0,0,"25,50,100"
23597,train,28,0,0,"25,100"
23598,train,39,0,0,"25,100"
23600,train,36,0,0,100
23601,train,28,0,0,100
23602,train,31,0,0,100
23603,train,32,0,0,100
23604,train,32,0,0,"25,50,100"
23605,train,22,0,0,100
23606,train,28,0,0,100
23607,train,30,0,0,"50,100"
23608,train,27,0,0,100
23609,train,33,0,0,"50,100"
23610,train,42,0,0,"50,100"
23611,train,65,0,0,"50,100"
23612,train,12,0,0,"25,50,100"
23613,train,6,0,0,"25,50,100"
23616,train,6,0,0,100
23617,train,9,0,0,"25,50,100"
23618,train,28,0,0,"25,50,100"
23619,train,7,0,0,"50,100"
23620,train,3,0,0,"25,100"
23621,train,27,0,0,"25,50,100"
23624,train,40,0,0,"25,100"
23626,train,46,0,0,100
23627,train,47,0,0,"50,100"
23631,train,35,0,0,"50,100"
23632,train,38,0,0,"50,100"
23633,train,26,0,0,"25,100"
23696,train,4,0,0,"50,100"
23739,train,11,1,0.0909090909,100
23775,train,41,0,0,"25,50,100"
23776,train,58,0,0,100
23777,train,74,0,0,"25,50,100"
23778,train,59,0,0,100
23779,train,50,0,0,"25,100"
23780,train,50,0,0,"25,50,100"
23781,train,71,0,0,"50,100"
23790,train,44,0,0,"25,50,100"
23792,train,36,0,0,"50,100"
23795,train,69,0,0,"25,50,100"
23807,train,1,0,0,100
23808,train,1,0,0,100
23809,train,26,0,0,"50,100"
23811,train,33,0,0,100
23812,train,30,0,0,"5,100"
23813,train,32,0,0,"50,100"
23821,train,1,0,0,100
23824,train,1,0,0,"50,100"
23826,train,1,0,0,"25,50,100"
23827,train,1,0,0,"50,100"
23828,train,1,0,0,"25,100"
23834,train,3,0,0,100
23852,train,4,0,0,"50,100"
23866,train,1,0,0,100
23880,train,5,0,0,"50,100"
23882,train,1,0,0,100
23886,train,26,0,0,"50,100"
23888,train,2,0,0,"50,100"
23889,train,2,0,0,"50,100"
23890,train,8,0,0,"50,100"
23891,train,1,0,0,"50,100"
23892,train,1,0,0,100
23893,train,1,0,0,100
23894,train,1,0,0,100
23897,train,6,0,0,"25,100"
23898,train,6,0,0,"5,50,100"
23900,train,52,0,0,"50,100"
23901,train,4,0,0,100
23904,train,2,0,0,"25,50,100"
23905,train,7,0,0,"50,100"
23906,train,4,0,0,"50,100"
23908,train,5,0,0,"50,100"
23912,train,4,0,0,100
23914,train,1,0,0,"50,100"
23915,train,3,0,0,"50,100"
23916,train,2,0,0,"50,100"
23922,train,3,0,0,"25,100"
23923,train,2,0,0,"50,100"
23924,train,2,0,0,100
23932,train,2,0,0,"50,100"
23933,train,1,0,0,"50,100"
23936,train,2,0,0,"25,50,100"
23938,train,2,0,0,"50,100"
23941,train,3,0,0,100
23942,train,3,0,0,100
23944,train,2,0,0,100
23967,train,74,0,0,100
23968,train,79,0,0,100
23970,train,79,0,0,"50,100"
23972,train,79,0,0,"50,100"
23973,train,73,0,0,"25,100"
23974,train,79,0,0,"50,100"
23975,train,57,0,0,"50,100"
23979,train,78,0,0,"50,100"
23980,train,76,0,0,100
23982,train,47,0,0,"50,100"
23983,train,46,0,0,100
23984,train,15,0,0,100
23985,train,32,0,0,100
23986,train,45,0,0,"25,50,100"
23987,train,75,0,0,100
23988,train,42,0,0,"50,100"
23990,train,74,0,0,100
23991,train,32,0,0,"25,50,100"
23992,train,76,0,0,100
23993,train,78,0,0,"5,100"
23994,train,36,0,0,"50,100"
23995,train,75,0,0,100
23997,train,71,0,0,"25,50,100"
23999,train,42,0,0,"50,100"
24000,train,58,0,0,"50,100"
24004,train,1,0,0,100
24005,train,20,0,0,"50,100"
24016,train,13,0,0,"50,100"
24018,train,8,0,0,"50,100"
24019,train,6,0,0,100
24020,train,2,0,0,100
24021,train,2,0,0,"50,100"
24022,train,9,0,0,100
24023,train,1,0,0,"50,100"
24024,train,13,0,0,"5,100"
24028,train,1,0,0,100
24029,train,9,0,0,"25,100"
24030,train,10,0,0,"25,100"
24033,train,6,0,0,"50,100"
24034,train,3,0,0,100
24036,train,14,0,0,"50,100"
24040,train,12,0,0,"25,100"
24047,train,1,0,0,"25,50,100"
24069,train,1,0,0,"50,100"
24070,train,21,0,0,100
24074,train,4,0,0,"5,100"
24075,train,10,0,0,"50,100"
24076,train,16,0,0,"50,100"
24077,train,1,0,0,"25,100"
24079,train,1,0,0,"50,100"
24081,train,1,0,0,100
24082,train,1,0,0,"50,100"
24089,train,36,0,0,100
24125,train,1,0,0,"50,100"
24141,train,75,0,0,100
24142,train,20,0,0,"50,100"
24143,train,31,0,0,"50,100"
24144,train,26,0,0,"50,100"
24159,train,5,0,0,"50,100"
24160,train,1,0,0,"25,100"
24164,train,1,0,0,"25,100"
24166,train,1,0,0,100
24167,train,1,0,0,100
24168,train,1,0,0,100
24170,train,1,0,0,"25,100"
24171,train,1,0,0,100
24174,train,2,0,0,"50,100"
24175,train,1,0,0,100
24177,train,1,0,0,100
24195,train,29,0,0,100
24196,train,25,0,0,100
24197,train,2,0,0,100
24200,train,1,0,0,100
24212,train,6,0,0,100
24213,train,9,0,0,100
24218,train,1,0,0,100
24280,train,1,0,0,100
24392,train,44,0,0,100
24397,train,85,0,0,100
24398,train,77,0,0,100
24415,train,1,0,0,100
24416,train,1,0,0,100
24428,train,6,0,0,"50,100"
24432,train,7,0,0,100
24463,train,2,0,0,"50,100"
24473,train,34,0,0,"25,100"
24475,train,5,0,0,100
24477,train,4,0,0,100
24479,train,1,0,0,"50,100"
24480,train,1,0,0,100
24481,train,33,0,0,"25,50,100"
24482,train,1,0,0,"50,100"
24503,train,39,0,0,100
24513,train,52,0,0,"50,100"
24531,train,1,0,0,"50,100"
24590,train,1,0,0,"50,100"
24615,train,1,0,0,"50,100"
24616,train,1,0,0,"50,100"
24617,train,1,0,0,100
24621,train,1,0,0,"25,100"
24622,train,1,0,0,100
24623,train,1,0,0,"25,100"
24624,train,2,0,0,"25,50,100"
24625,train,1,0,0,"50,100"
24627,train,2,0,0,"50,100"
24658,train,4,0,0,100
24659,train,2,0,0,100
24661,train,1,0,0,"50,100"
24676,train,1,0,0,100
24680,train,1,0,0,100
24691,train,13,0,0,100
24692,train,11,0,0,"50,100"
24693,train,9,0,0,"50,100"
24694,train,8,0,0,"50,100"
24695,train,11,0,0,100
24697,train,10,0,0,100
24726,train,11,0,0,"25,50,100"
24747,train,1,0,0,"50,100"
24748,train,2,0,0,100
24750,train,1,0,0,100
24753,train,1,0,0,"50,100"
24755,train,2,0,0,100
